epoch,phase,loss,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
1,train,1.361334859913793,2.1018286360023235,1.8634582914033007,-24.469592991040134,19.869393108090446,18.31725440536092,-5.32688245227051,0.32445044681943697,9.993309423065413e-05
2,train,0.32211451037176725,0.9193851674288626,0.6662051404003559,-3.872399091991049,11.856765403137565,9.922998550529186,-1.2526201768152698,0.3245432623501482,9.973069901335274e-05
3,train,0.08390608162715517,0.4430479826271767,0.3115892869879231,-0.13151716094668986,7.526901838389927,6.063188622511994,0.09208096649736597,0.32417327617776803,9.93933658720398e-05
4,train,0.06476187870420258,0.37395236104962465,0.2729166835521805,0.19402456380198652,6.9269779609786575,5.536808998445346,0.23136555572547757,0.32408602484341326,9.892201941340769e-05
5,train,0.059307861328125,0.35370192375099324,0.26105655164497976,0.27896637629576637,6.698224657691703,5.331950416338392,0.28120048849245105,0.3243589269703832,9.831795156533685e-05
5,val,0.05538470928485577,0.33016844938954093,0.24805015889414825,0.32829145024575146,6.388934889932968,5.076025471625547,0.2957746243615149,0.30849903936569506,9.831795156533685e-05
6,train,0.056355022561961204,0.3425920495190148,0.253912226889641,0.3230813535505015,6.551804269764056,5.201601610633866,0.3118648593618163,0.32452417570969155,9.758281803581037e-05
7,train,0.05448776771282328,0.33578807376002795,0.24882967330719927,0.3501936938984551,6.4484804449016675,5.1028960085406885,0.3340671430359252,0.3244938751746868,9.671863377473433e-05
8,train,0.053445329337284485,0.3289173033727148,0.24671151815836748,0.3763825129442956,6.412509651338145,5.0687921260357065,0.34122779876692355,0.32420493816507273,9.572776745109963e-05
9,train,0.051542505724676724,0.32230374684214175,0.24131428281158043,0.4010591461988863,6.292638493667319,4.960272863497672,0.3654764541768838,0.32434386549324823,9.461293496062491e-05
10,train,0.051365503771551725,0.32183532873525666,0.24149937653497347,0.4029003291985831,6.299788682528083,4.969856825595443,0.3642975426916907,0.3242244325835129,9.337719198167575e-05
10,val,0.05066543970352564,0.3150154334811932,0.23197131139808658,0.38853247139959035,6.029710648819274,4.727720577081387,0.3727398617048132,0.30849903936569506,9.337719198167575e-05
11,train,0.04975670123922414,0.3164165726001522,0.23658728226521994,0.42226673569885176,6.19163820945995,4.8644443819796495,0.3852681915602869,0.3243182741362473,9.20239255998618e-05
12,train,0.049097942483836206,0.31393283495882685,0.23434116057230187,0.4317446427759779,6.142238850480659,4.819294993807475,0.39550612000153906,0.3243308757913524,9.055684502427141e-05
13,train,0.04834994612068966,0.31154103284052126,0.23230440059634044,0.44103637889337866,6.094633204018996,4.7765029787342,0.4055040161811726,0.3242093382210567,8.897997142078664e-05
14,train,0.04838593581627155,0.311527864118767,0.23263113134218974,0.44019822085207816,6.105830236812127,4.787989525560048,0.40246584907295335,0.32454559063089305,8.730958012133426e-05
