epoch,phase,loss,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
1,train,0.40821570956829895,1.1031532866372984,0.6895337105938161,-6.003018608518798,14.314319737455053,9.955679943694886,-2.273685352198163,0.3259251125899377,9.97306926147483e-05
2,train,0.07802589652464562,0.394323153775726,0.31123588338897373,0.10980251569642785,7.696327904752894,6.383808416129317,0.05626505532910164,0.32418047193809063,9.89220066641605e-05
3,train,0.07571075544324528,0.3887236048926093,0.30572828996776996,0.12507777664248687,7.598150800771834,6.273315213715522,0.06989485842237009,0.3270054715605536,9.758279907560382e-05
4,train,0.07556498419378221,0.3884013746034468,0.3051118155864202,0.13763496781492057,7.576866059712661,6.250603184639877,0.08551054904330724,0.3206367099408022,9.572774248766566e-05
5,train,0.07426961263020833,0.3846421675031188,0.30103373666574207,0.13980626710017074,7.540121607463373,6.194539773470277,0.08332226803684306,0.3239779259331038,9.337716128851897e-05
5,val,0.07421795733563312,0.3802199263616611,0.30701457746447386,0.09925905652275124,7.614700599808428,6.272115064772786,-0.008612199534459464,0.31015199384131986,9.337716128851897e-05
6,train,0.07382653095468213,0.3840362947669698,0.3010764815366925,0.15623416128363876,7.500029106553336,6.174603403337442,0.10320459730909937,0.3248427741715998,9.055680893767266e-05
7,train,0.07302636215367268,0.38201032178849026,0.29890595932076525,0.15399019496512667,7.469726364669897,6.135202588824456,0.0991195937875633,0.31991423774011357,8.730949798492324e-05
8,train,0.07359067517047896,0.38281883745583434,0.3004081503644012,0.1562403754564291,7.514269135522764,6.183292793392363,0.09957284489838869,0.3243897297128369,8.364843194063019e-05
9,train,0.07381289767235824,0.38388572286229217,0.3012383531064098,0.14328936427375338,7.543442625547762,6.194593060128719,0.08304333578606793,0.3284616109841468,7.962418473924e-05
10,train,0.07273230274108677,0.3817448472699214,0.29881545163079243,0.1547435722284295,7.476626112028845,6.140877405587041,0.10116010362489924,0.32182994986727476,7.528084687521939e-05
10,val,0.07056496360085228,0.36887832685483574,0.2826131796341021,0.15219409696631347,7.116652831577344,5.76483070019122,0.11901175576469603,0.31015199384131986,7.528084687521939e-05
11,train,0.0734338924237543,0.3822979601424113,0.29910712812464046,0.1634555097586572,7.44727925489938,6.116844354655788,0.11284215275164955,0.323397384066762,7.06660048671083e-05
12,train,0.07319751228253867,0.38198552822001525,0.29902566637688605,0.15758801601749206,7.476548940388756,6.140879524154073,0.10250950638022871,0.32514235244174183,6.583021988966523e-05
13,train,0.07289527290055842,0.38147074460123187,0.29874404262404614,0.1690662635833735,7.449592820393577,6.121172946926411,0.11718816162500767,0.3210617930618758,6.082647381505643e-05
14,train,0.07242932925928909,0.3807612908166411,0.29727770420977784,0.16605736472380017,7.411086291278118,6.084005081161119,0.11805073350592987,0.3268400369231234,5.572730262187051e-05
15,train,0.07166922133403136,0.3787948605196222,0.29610720201703233,0.17079292060160978,7.397750660485456,6.076754701267991,0.1188155613171693,0.32103658459850193,5.055343945228385e-05
15,val,0.07115589488636363,0.3702631795613547,0.2786904926555211,0.1458164374151828,7.083376221688591,5.681399084492934,0.12723128341809842,0.31015199384131986,5.055343945228385e-05
16,train,0.07138522957608462,0.37726117303615564,0.2947950652807807,0.16824820536966945,7.3873477653356945,6.0604560484582395,0.11583962640142831,0.32440580125526874,4.537899078887507e-05
17,train,0.07179286471756872,0.3788934504614202,0.2961595602951594,0.17444661614724777,7.397227774958014,6.072822987577081,0.12420247885269486,0.32430635694785626,4.026064897402341e-05
18,train,0.07174252644437286,0.37809533456118943,0.2955752908918256,0.18223186261401458,7.364815062396568,6.047054039281395,0.13451029434225403,0.32155989289693404,3.525449163173428e-05
19,train,0.07186690392772767,0.3784656206852142,0.29577141289333164,0.17582024455748013,7.393593981358651,6.068370342210334,0.12567256241072244,0.32301975525531573,3.0415367269455604e-05
20,train,0.07152879852609537,0.3777833790101357,0.29517170577166285,0.17831267977854215,7.403874929467797,6.078984845019717,0.1259143564713573,0.32686046062875856,2.579629434635245e-05
20,val,0.06989238788555195,0.36722746842385945,0.28151995709485045,0.15976556732215463,7.100216156355982,5.7403755143733886,0.12307653054859546,0.31015199384131986,2.579629434635245e-05
21,train,0.07148989123577104,0.37793443180633746,0.295126738186114,0.1784925554719382,7.404656172706092,6.07255114323263,0.12722383298496398,0.32708821509711933,2.1462304712471535e-05
22,train,0.07182526998093858,0.37840460269719567,0.29626705623864796,0.18085328543308965,7.395008125189663,6.075240454076543,0.12909990143296046,0.32387818012040914,1.7431020294958442e-05
23,train,0.07127427563224871,0.3768264763484535,0.2945113960510598,0.17479120621608069,7.391858301431277,6.064265320771731,0.1219866596383733,0.3264717678843495,1.3762046539222664e-05
24,train,0.07086286512027491,0.37557925151057614,0.2928216897792059,0.18076920990268808,7.34892294767422,6.0230299131492115,0.12983054518108184,0.3269837238534619,1.0495581489514241e-05
25,train,0.07092589283317226,0.37628096495311625,0.29360082710907665,0.18045755276502973,7.345113307989333,6.0285369812028415,0.1315809888783509,0.3266357474310701,7.667413220469413e-06
