epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
17,train,0.028516946379671393,0.2393627143620225,0.21854865750819233,0.016694783234292965,0.6652821440756682,0.556538482377348,0.0030265949264045577,0.32430635694785626,4.026064897402341e-05
18,train,0.02841994033236684,0.2390260871393704,0.21828901596923564,0.01597456108581774,0.6634877896660849,0.5555336666681213,0.002964433203452521,0.32155989289693404,3.525449163173428e-05
19,train,0.028352979941876074,0.23863121945676416,0.2182800636928802,0.016633796562690484,0.661416645079143,0.5552775732708071,0.003415390250458228,0.32301975525531573,3.0415367269455604e-05
20,train,0.02856849067399592,0.23976409024081397,0.2189042942320752,0.018842586137962858,0.6681263706882445,0.5579665759680416,0.004714817720728237,0.32686046062875856,2.579629434635245e-05
20,val,0.02893106039468344,0.2438865094415764,0.22156083591763773,0.022816191165064392,0.6894905812157345,0.5679829103067152,0.01316935634005989,0.31015199384131986,2.579629434635245e-05
21,train,0.028347264450440293,0.23851837407319593,0.21819935194217763,0.017262270655456158,0.6612719643349915,0.5549730784496623,0.004372843502474244,0.32708821509711933,2.1462304712471535e-05
22,train,0.028333945782323882,0.23838942310913275,0.21806213643001557,0.018099706410617866,0.6609197632285292,0.5546310957983756,0.004877586636858888,0.32387818012040914,1.7431020294958442e-05
23,train,0.028503522840152493,0.23952868660128565,0.2188165238208757,0.017632561808208713,0.6664133398879992,0.5574789193948669,0.0027886205688251176,0.3264717678843495,1.3762046539222664e-05
24,train,0.02834521945809171,0.23853375787787645,0.21826918793449931,0.018067938951196738,0.6613383718703363,0.5553206974089427,0.004898930234703336,0.3269837238534619,1.0495581489514241e-05
25,train,0.02849439902813574,0.2392634002181477,0.2186998231747968,0.01917408267856946,0.6656663895802135,0.557086727410012,0.004750179153682699,0.3266357474310701,7.667413220469413e-06
25,val,0.028923331917106332,0.24403713360898902,0.218619430898235,0.021608802126541926,0.6941263000925231,0.5610726985297221,-0.00014496071478542483,0.31015199384131986,7.667413220469413e-06
26,train,0.028161327453823024,0.23761153975989283,0.21779278433012578,0.018378222952214363,0.6568407625493715,0.5533539970426872,0.005555074381212055,0.32777927831276177,5.308527735476115e-06
27,train,0.028471379755288875,0.23940663689595115,0.21872400920761637,0.02014063300632485,0.6667504289242091,0.5573360657174693,0.005611464190488413,0.32204965545549424,3.4447694775366006e-06
28,train,0.028423401088649054,0.23887935110086578,0.21847531416712,0.020697072788241178,0.6643200465014165,0.5563174692821599,0.006778653170849136,0.3239332638245678,2.100289946130376e-06
29,train,0.028198294623201246,0.2380739619583848,0.21812435083083692,0.01948037472578512,0.6595268949932597,0.5546926232064684,0.00619167022234679,0.326680907678768,1.280555771857098e-06
30,train,0.02850682628933097,0.2394520418359817,0.2186719104453228,0.01990431967855011,0.6669835106858216,0.5572152642387455,0.00525193393036405,0.3261526835333441,1.0000801283782066e-06
30,val,0.02889994831828328,0.24389776243238562,0.21924548464289637,0.022726014023821905,0.6928380861008152,0.5625382568476937,0.003563889315611246,0.31015199384131986,1.0000801283782066e-06
20,test,,0.22809995724602866,0.21449364678024904,0.0007680831626600826,0.6024084656574684,0.5349249402190696,0.020298927078309603,0.2676974429652609,1.0000801283782066e-06
