epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
1,train,0.06358468491596864,0.3549569899361316,0.2844294093371261,-1.150943801569336,0.8329354335319594,0.6636043037822509,-0.5475610884609914,0.3259251125899377,9.97306926147483e-05
2,train,0.029116548623416023,0.2419759642161455,0.2210885850652403,0.0006698130323122831,0.6734953027883638,0.5629081348895209,-0.011436523363844264,0.32418047193809063,9.89220066641605e-05
3,train,0.028987923848260308,0.2415917177426362,0.22066580749213063,0.008797647627358685,0.6740691685272122,0.5626263087115744,-0.005351916536304291,0.3270054715605536,9.758279907560382e-05
4,train,0.028652230488885308,0.23968299117930492,0.21946129640225923,0.010468385215786968,0.6648089926966747,0.5581907101112877,-0.0021014127680742956,0.3206367099408022,9.572774248766566e-05
5,train,0.028479507288981958,0.23918839176505893,0.2189311394922903,0.012194606589666979,0.6630144014689761,0.5567339387608513,-0.0009337773186330889,0.3239779259331038,9.337716128851897e-05
5,val,0.02934225503500406,0.24534096549433998,0.22546151565352482,0.011126254756359089,0.688740340027168,0.5772320175242165,0.015315747366391963,0.31015199384131986,9.337716128851897e-05
6,train,0.028741266309600517,0.2402625412972762,0.21954855081589264,0.012776608712452231,0.6687144044537253,0.5592215953435363,-0.0007779646619878733,0.3248427741715998,9.055680893767266e-05
7,train,0.028562355696950172,0.23963669767581466,0.2189702509040973,0.013294225566467532,0.6656575409245592,0.5573383833555433,0.0003369118917930791,0.31991423774011357,8.730949798492324e-05
8,train,0.02863062697997208,0.23999379806235036,0.21924166951283414,0.013698935359592546,0.6677943813445469,0.5583692443039353,-0.00020717853526153185,0.3243897297128369,8.364843194063019e-05
9,train,0.028566078631738618,0.23966822730671894,0.21904401037493382,0.013300664226521985,0.6657519595650276,0.5576232327967895,-9.310525915040557e-05,0.3284616109841468,7.962418473924e-05
10,train,0.02856188377563896,0.23962763835393236,0.2188721309820723,0.015024466607973297,0.6663232057328525,0.5573207141451524,0.0008784820294476248,0.32182994986727476,7.528084687521939e-05
10,val,0.028982583578530844,0.2442896495978341,0.2190810305752881,0.019582985491227833,0.6947810593639469,0.5621267250958414,-0.0020326951024212114,0.31015199384131986,7.528084687521939e-05
11,train,0.028581127677996133,0.2396964235165571,0.21895614930348506,0.01541515867670784,0.6666066476535049,0.5576491721592124,0.0019320264563602585,0.323397384066762,7.06660048671083e-05
12,train,0.028784735505933204,0.24034250723153242,0.21932756422653055,0.016065728459385142,0.6700222580391596,0.5592491297824203,0.0012389137565836927,0.32514235244174183,6.583021988966523e-05
13,train,0.02860252144410438,0.23996044258910473,0.2189857703730478,0.016560804915493943,0.668619238061151,0.558041231160051,0.002349092694351018,0.3210617930618758,6.082647381505643e-05
14,train,0.02873340095441366,0.23998299891653888,0.21913675360753032,0.01719823617159877,0.6686052548014292,0.5585270702811377,0.0034306657498457405,0.3268400369231234,5.572730262187051e-05
15,train,0.028435828349844285,0.2390651885552204,0.21851638519949196,0.01728794490974983,0.6643037411957246,0.5561813423210636,0.0036151464651329457,0.32103658459850193,5.055343945228385e-05
15,val,0.029167670708198052,0.2452181096514049,0.21640250797647675,0.012116374764735927,0.7003387945112096,0.5559201704912011,-0.018127855800712966,0.31015199384131986,5.055343945228385e-05
16,train,0.02844521434036727,0.23884878087400044,0.2185629845626295,0.017065739554131043,0.6627629418617157,0.5561409882318777,0.003916442571777701,0.32440580125526874,4.537899078887507e-05
17,train,0.02851400998040163,0.23935935330446906,0.21866662981972232,0.016722397578752934,0.6653036273176416,0.5568070644297732,0.0029622055033272643,0.32430635694785626,4.026064897402341e-05
18,train,0.028393984660250216,0.23891481367739195,0.21828069888281829,0.016890531654858987,0.6633703706553081,0.5554916198986984,0.003317297484076942,0.32155989289693404,3.525449163173428e-05
19,train,0.028341234344797035,0.23858002299315975,0.21833446546746352,0.017055698370921912,0.6614204976917422,0.5553918427163484,0.0034037804258967297,0.32301975525531573,3.0415367269455604e-05
20,train,0.02858485061278458,0.23983897516095956,0.21900620642821325,0.018229605532963822,0.6683506800328195,0.5582075175128025,0.004046413500405244,0.32686046062875856,2.579629434635245e-05
20,val,0.028930069564224836,0.2438980993967558,0.22137940732219488,0.022723313656771604,0.6899411656445844,0.5675497190483757,0.011879140565185686,0.31015199384131986,2.579629434635245e-05
21,train,0.028346844964830326,0.23852857098392766,0.21827480899058396,0.01717824272142765,0.6614133999193617,0.5551411802018181,0.003946900242929874,0.32708821509711933,2.1462304712471535e-05
22,train,0.028331953225676547,0.23838278809220603,0.21815235224034693,0.0181543634865855,0.6608953022686727,0.5548357700113585,0.004951245196677445,0.32387818012040914,1.7431020294958442e-05
23,train,0.028498646319936642,0.23950211628082863,0.2188969665131764,0.01785049286527851,0.6663693502395773,0.5576589020074919,0.002920267183735392,0.3264717678843495,1.3762046539222664e-05
24,train,0.02833336898961018,0.23848622248501947,0.21830503207975674,0.018459261972384566,0.6612847859904026,0.5553938936975835,0.005060182653777612,0.3269837238534619,1.0495581489514241e-05
25,train,0.02850598731811104,0.2393138149360983,0.21876494010324116,0.018760703352797337,0.665799994614399,0.557239227487324,0.004350628470111029,0.3266357474310701,7.667413220469413e-06
25,val,0.028913423612520292,0.2439646608566369,0.21926795177924205,0.02218982988412066,0.6931620389087806,0.562587458687115,0.0026318570025216648,0.31015199384131986,7.667413220469413e-06
26,train,0.028165207695715205,0.23762327028958374,0.21785179289482784,0.018281298134081414,0.6569063405878928,0.553487935993352,0.005356496562107793,0.32777927831276177,5.308527735476115e-06
27,train,0.028482600995355455,0.2394523806992521,0.2187992128738548,0.019766150687205997,0.6668648162696427,0.5575119466624276,0.005270241396887143,0.32204965545549424,3.4447694775366006e-06
28,train,0.02843850257060782,0.2389468832839252,0.21853561430283971,0.02014328852442826,0.6645245804543619,0.5564589157019619,0.006166963783227564,0.3239332638245678,2.100289946130376e-06
29,train,0.028211613291317654,0.2381299273505151,0.21821511234187885,0.019019327958837984,0.6596564437290008,0.5549050126224682,0.005801210763269338,0.326680907678768,1.280555771857098e-06
30,train,0.028520302264551118,0.23951050972097243,0.2187424898256921,0.019425634116663315,0.667140683423815,0.5573799184435889,0.004783059674723034,0.3261526835333441,1.0000801283782066e-06
30,val,0.028912432782061688,0.24395858238358267,0.2192395970860984,0.022238554307624447,0.6931306661952904,0.5625239093502385,0.0027221372981455216,0.31015199384131986,1.0000801283782066e-06
20,test,,0.2279306814058323,0.21433242902386346,0.00225061793992698,0.6023336518905649,0.5345164395524111,0.020542252265725813,0.2676974429652609,1.0000801283782066e-06
