epoch,phase,loss,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
1,train,0.07233463038283934,0.37990340393412464,0.29699818651655535,0.16946120465794,7.434572117923229,6.094251345540626,0.11690492061643176,0.3259251125899377,4.986534630737415e-05
2,train,0.07064064261839562,0.3756137274585481,0.29274202808673616,0.19227278257320646,7.337443432935458,6.009141784931543,0.14222685895254805,0.32418047193809063,4.946100333208025e-05
3,train,0.06815445627953179,0.36919589279352566,0.2860489916461704,0.21077407517005764,7.200805780062617,5.8735773756062715,0.16463087040644064,0.3270054715605536,4.879139953780191e-05
4,train,0.06715440258537371,0.3663707759598641,0.2830696286493059,0.2326892720637901,7.142739893941907,5.807442156165454,0.1873020753695145,0.3206367099408022,4.786387124383283e-05
5,train,0.0641246677673969,0.35788178230489526,0.27511448058984805,0.2553337508401795,7.013093669750997,5.6760810204539025,0.2069889112265466,0.3239779259331038,4.6688580644259484e-05
5,val,0.06268270913656655,0.349837090483667,0.27393438552026184,0.2374613481855563,6.967810746999916,5.632181026190738,0.15547746019245057,0.31015199384131986,4.6688580644259484e-05
6,train,0.06415906558741409,0.3582539220925265,0.27566140163124364,0.2657240501225513,6.995578490204209,5.669344414578889,0.21978419613840072,0.3248427741715998,4.527840446883633e-05
7,train,0.06324238465823669,0.3558374397481375,0.27282237674756077,0.26594519984300846,6.95514080486332,5.613453029834345,0.21896659546631214,0.31991423774011357,4.365474899246162e-05
8,train,0.06332659639443729,0.3556287424509159,0.27287953689408434,0.2718416270714775,6.9767271355011005,5.633335263303108,0.22379119015986726,0.3243897297128369,4.1824215970315096e-05
9,train,0.06223373150907431,0.3526951646834048,0.2698355170436313,0.27684857076584746,6.897547778356594,5.5620109065447965,0.23334660517682737,0.3284616109841468,3.981209236962e-05
10,train,0.061592023397229384,0.35123694487545815,0.2685205188428371,0.28444586384822634,6.873796476545373,5.533834380504098,0.2402611187203938,0.32182994986727476,3.7640423437609695e-05
10,val,0.06092418323863636,0.3444548585322154,0.2584088033030695,0.26074412079796094,6.65083728316724,5.2996022114089065,0.2305663103822554,0.31015199384131986,3.7640423437609695e-05
11,train,0.06194386695258806,0.3514077374032168,0.268455333148871,0.2931818042753477,6.847665157117065,5.508486476465045,0.2499492468037947,0.323397384066762,3.533300243355415e-05
12,train,0.06085383359509235,0.34875758663921874,0.26623244179098904,0.29777215785394195,6.821169824463976,5.486720498685461,0.2529576539139975,0.32514235244174183,3.2915109944832615e-05
13,train,0.06098649591924399,0.3493314483894268,0.2671723634728041,0.3031821184154426,6.830916383716138,5.49503106124508,0.25773152607570404,0.3210617930618758,3.0413236907528214e-05
14,train,0.060658353300848365,0.3486309091974124,0.2661589085581479,0.30086285967856596,6.806159631779812,5.468179321329914,0.25615212788837205,0.3268400369231234,2.7863651310935256e-05
15,train,0.05946239982683634,0.3451987420510097,0.2627832098114658,0.31135840002762083,6.747361509240006,5.41408071809645,0.2669469602982206,0.32103658459850193,2.5276719726141925e-05
15,val,0.05952037464488636,0.34053867748493144,0.259244010092243,0.27745808208582246,6.662018640668077,5.321703304738374,0.22797699877658983,0.31015199384131986,2.5276719726141925e-05
16,train,0.05889357733972294,0.34285345007368184,0.26088377737231006,0.3130477139292057,6.708340075361593,5.380416043164101,0.270905033784408,0.32440580125526874,2.2689495394437534e-05
17,train,0.05917903729730455,0.3443400516922595,0.26194547053187595,0.31815439383457844,6.727452850262689,5.3908544108012695,0.2756189948879523,0.32430635694785626,2.0130324487011705e-05
18,train,0.059014494066795535,0.3433233344038817,0.2609826421405918,0.325729449532546,6.6887047324609865,5.356871077207656,0.28612484955444173,0.32155989289693404,1.762724581586714e-05
19,train,0.05867020125241624,0.3425569378478901,0.25976047887192033,0.32479661890057876,6.690604240585491,5.348460907875172,0.28403202815151096,0.32301975525531573,1.5207683634727802e-05
20,train,0.05798486663713488,0.3405679302586203,0.2582294625259484,0.33222771270616,6.677191188963405,5.33982373534515,0.2890755300244445,0.32686046062875856,1.2898147173176224e-05
20,val,0.058497441279423704,0.3378460611099661,0.2564971353645276,0.28883908957607596,6.598795369105491,5.269920347223125,0.24256063093550273,0.31015199384131986,1.2898147173176224e-05
21,train,0.0582861621764927,0.3415372586818837,0.25966053233652214,0.3291046844368801,6.707510554289996,5.365374036791454,0.28383051366729006,0.32708821509711933,1.0731152356235768e-05
22,train,0.058239074916774054,0.3408402098402142,0.2585251619277626,0.3354150208362845,6.661619010689244,5.321352090636716,0.2932747457732173,0.32387818012040914,8.715510147479221e-06
23,train,0.057631135396531356,0.3393723327832399,0.25694814836371244,0.33067985551366286,6.647892206214535,5.3064293197466545,0.28983087669617125,0.3264717678843495,6.881023269611332e-06
24,train,0.057057279082098365,0.33770750877266686,0.2553665382759259,0.3376546121879125,6.612641254749156,5.271322184533226,0.29545883841864484,0.3269837238534619,5.247790744757121e-06
25,train,0.056817857670210484,0.33722764101637226,0.2552081507377366,0.34174633897491646,6.5878420649318,5.25795086357749,0.3014159256780422,0.3266357474310701,3.833706610234706e-06
25,val,0.05782367656757305,0.3358189317452585,0.2531489406074958,0.2973476404898464,6.531386404455817,5.199487169451968,0.2579565970945128,0.31015199384131986,3.833706610234706e-06
26,train,0.05709765457205756,0.33761451037680135,0.2555438111334961,0.3401660023051729,6.61204426362272,5.278527475114082,0.298191979927658,0.32777927831276177,2.6542638677380576e-06
27,train,0.0568090484724012,0.33685227050318256,0.2546146574696605,0.344058594613872,6.572860509768518,5.240768657506965,0.3056588060440121,0.32204965545549424,1.7223847387683003e-06
28,train,0.05710038122852234,0.3379427577417493,0.25568702659306536,0.3425000588036319,6.601393334352701,5.267181139075889,0.30509851410333155,0.3239332638245678,1.050144973065188e-06
29,train,0.05675220817225086,0.33651898321966606,0.25451532103461505,0.3419917820491708,6.580462173997018,5.247280840688484,0.3026470662032682,0.326680907678768,6.40277885928549e-07
30,train,0.056805377973314,0.3366534274025492,0.25418173160315116,0.3535265493018894,6.556272185066827,5.221648036052649,0.3151585835005817,0.3261526835333441,5.000400641891033e-07
30,val,0.057816938920454544,0.33583664981346845,0.25531173190234335,0.2972734935631359,6.57013063678684,5.248307734082799,0.24912687166360636,0.31015199384131986,5.000400641891033e-07
25,test,,0.3709007502329451,0.28684629231966013,0.278966623304594,7.110621989368225,5.703103841430081,0.2729079475688463,0.2676974429652609,5.000400641891033e-07
