epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
6,val,0.08395150991586539,0.2457944013322537,0.22100672456213688,0.007467630936667136,0.3262025845471546,0.23776140363091272,0.3370130915394929,0.689206078128814,0.5670199907748366,0.013983576136748388,6.2067055586504924,4.861765794977407,0.3298981157245515,0.3078213998904595,9.912321891107009e-05
7,train,0.08267359240301723,0.24070074930418667,0.21648625936228474,0.00407834858032452,0.3291559494020285,0.2476835502832161,0.37235207967155004,0.6660551818397844,0.5517649684739133,-0.0014660633550442892,6.407465658559001,5.07758269193196,0.33749780175662103,0.319683732657597,9.880787971596806e-05
7,val,0.08438501602564102,0.24555965364953045,0.21850493912877583,0.009362575742545842,0.3269565974415466,0.24269802874779584,0.33394457854570747,0.6925910586047409,0.561051009795821,0.004274309949748534,6.320015464507764,4.964495426561195,0.3052079595588282,0.3078213998904595,9.880787971596806e-05
8,train,0.08130261651400862,0.24073156670486312,0.21656818559559432,0.007765293799211759,0.32436786715280047,0.24372484708789532,0.39369141835065824,0.667375274825434,0.5524233879608502,0.001299678093563461,6.333831317420991,5.009208617602894,0.35989446431913796,0.32472677559688173,9.84448664758673e-05
8,val,0.08320187299679487,0.24544242934307875,0.21820763873893811,0.010308163221621758,0.32368960326413654,0.25009763196887475,0.34718870796720824,0.6942144664920232,0.5603118654579201,-0.0003990492871812634,6.408732886839251,5.124488697557782,0.2855647175132836,0.3078213998904595,9.84448664758673e-05
9,train,0.08012526939655172,0.2397096000830988,0.21600478452384203,0.010571807741040606,0.3213497383590007,0.2411907858324698,0.4003408378453168,0.6633299853321044,0.5505230422296701,0.002936185026048088,6.274314375635772,4.9508044483581894,0.3661898323609488,0.32811071461644664,9.803453744100872e-05
9,val,0.08102182241586539,0.2447046560129266,0.2185503056895582,0.0162490336808363,0.31708608330419585,0.23340607168034672,0.373552730667538,0.6908626634812558,0.5612021339715996,0.009237873877485092,6.08009693239996,4.769067113591439,0.35695767545899604,0.3078213998904595,9.803453744100872e-05
10,train,0.07886331492456897,0.23969498291341232,0.2161083860711903,0.014137316658881849,0.31762673440129363,0.237804249883908,0.41484156862433796,0.6643789380742687,0.551113612078779,0.006149613844475765,6.196555877907014,4.880660153941954,0.38249053404687017,0.3218080586400525,9.75772975566102e-05
10,val,0.08092244466145833,0.24480554132329063,0.21897250241662863,0.01543771703945307,0.3171177773370102,0.2319236699677674,0.3734274925468394,0.6901901111031555,0.5622324240923051,0.011165941841540628,6.065204137859339,4.7360047903726885,0.36010399650750435,0.3078213998904595,9.75772975566102e-05
11,train,0.07898243871228448,0.23958582285204483,0.21585358138991897,0.016607052298814984,0.31765531340251,0.2374517065680763,0.4223292591275406,0.6649638058257744,0.5507009274547131,0.007293891665918872,6.182711510928424,4.859490805684913,0.38852428888745605,0.3236713540965113,9.707359806323434e-05
11,val,0.07997874724559295,0.24448965701280687,0.22004270847024557,0.017976933448430876,0.31419243059746366,0.2298485913264173,0.38493418006205593,0.6890666683915139,0.5647311004617972,0.014382430391051693,5.994333967138981,4.700827687352569,0.37497063242213324,0.3078213998904595,9.707359806323434e-05
12,train,0.07829211004849138,0.2402209699255465,0.21640057525894826,0.016279773636436845,0.3148694620456427,0.23581885105679234,0.42767983154804334,0.6677136188366338,0.5525963694569322,0.006710714968039433,6.161659832969392,4.847660934235221,0.39035146113290786,0.32484755680478855,9.652393605146857e-05
12,val,0.0793597881610577,0.24425419562991815,0.21874895046987242,0.019867542377558944,0.3127497739473912,0.23769323572104728,0.39056952684074697,0.6901196240088924,0.5616000102411576,0.011367904979569743,6.14585036791994,4.86880008783799,0.3429740584412727,0.3078213998904595,9.652393605146857e-05
13,train,0.07755632071659482,0.23966856926642094,0.21601016725505795,0.019173494891916776,0.31284571470902184,0.23336884410850578,0.44122626654321795,0.6660984491644316,0.5513742700160437,0.01029022635261001,6.09758816840522,4.784015490450187,0.4087591995626426,0.3209084346376616,9.592885397135715e-05
13,val,0.07793406951121795,0.24407616847875332,0.2166364195050212,0.021295780687010213,0.30858020424278965,0.22900619537783856,0.4067110199134897,0.6915025665731601,0.5567507476479414,0.0074016612843705865,5.969863764010275,4.682367052670172,0.380063234102645,0.3078213998904595,9.592885397135715e-05
14,train,0.07722252155172414,0.239674115740647,0.2160427128300519,0.019967577871657483,0.3118177068826925,0.2328467214956359,0.440525529544456,0.6665629093940477,0.5515785881472522,0.009915861434092177,6.082685363107821,4.771019007646012,0.40565212413059293,0.3270757214776401,9.528893909706804e-05
14,val,0.07732528295272435,0.24370329788008468,0.2185193188682766,0.02428379284778237,0.3066256373572538,0.22681298060975794,0.4142030781516799,0.6879342285765866,0.5611602721741372,0.017619375274052218,5.894982707790361,4.6395398059454696,0.39551765148300955,0.3078213998904595,9.528893909706804e-05
15,train,0.0759344692887931,0.23871606659105407,0.21566247525543242,0.020552682508795606,0.30834818671444036,0.22965005523451956,0.4502816205506057,0.6618037121319463,0.5498345165972656,0.011708894268761427,6.022999656330046,4.717659847670418,0.4157684589122945,0.3210498415190598,9.460482294732436e-05
15,val,0.07880812424879807,0.24415611465243683,0.21937607203761747,0.02065453437289111,0.31125516757362004,0.2264661281579512,0.3963804484436779,0.6869352333472711,0.5632709924225199,0.020470464646198172,5.946714276054827,4.63513958706876,0.3848618004432328,0.3078213998904595,9.460482294732436e-05
16,train,0.07567222858297414,0.23840543364516104,0.21557773909176478,0.02106780858909485,0.307981989463337,0.22944095467686187,0.4455360905765181,0.6600649997868454,0.5494735412523104,0.012554788701570008,6.021887179937672,4.7171293496844005,0.4124802162099348,0.32450230039399247,9.387718066217135e-05
16,val,0.07678848657852565,0.24367392539892604,0.217108789311172,0.024518976196357123,0.30515980818060684,0.22639600094294707,0.4197905154185606,0.6919779244975718,0.5577489956940962,0.006036513310619829,5.888880586764047,4.633821090137758,0.39676844915753096,0.3078213998904595,9.387718066217135e-05
17,train,0.07571179620150863,0.23863217417702995,0.21535758386052184,0.022911044063526065,0.30771843764874246,0.22893363034643963,0.45563013206151304,0.6621991691826226,0.549369635590409,0.012645644499230668,6.003229295427313,4.694667979932287,0.42327057553039615,0.324380401085163,9.31067303366953e-05
17,val,0.07785738431490384,0.2434696583151896,0.21859543541888418,0.026153744022475278,0.3089709901822802,0.23457977479995307,0.4052073862062565,0.685971403880275,0.5613509469233846,0.023217265385609975,6.087283571378797,4.81908738283918,0.3554366325320576,0.3078213998904595,9.31067303366953e-05
18,train,0.0751018655711207,0.23794311978959864,0.2149343251706893,0.024846852666681074,0.3060122679725317,0.22762065758609187,0.46437143045642726,0.6592563041368747,0.547932249763619,0.01563275942227349,5.957364645670451,4.657107196385479,0.4337348124969861,0.3216430795603785,9.229423231234974e-05
18,val,0.07601067958733974,0.2434803077104519,0.21841028344457836,0.026068549829588283,0.3029387851534243,0.22286886450083346,0.4282055754297672,0.6872983657943604,0.5609436932119403,0.019434579584792333,5.8324802488299445,4.556052131429858,0.4082679315978025,0.3078213998904595,9.229423231234974e-05
19,train,0.07472723599137931,0.23760184487796707,0.21479687294345928,0.025252313096886247,0.30533590975438324,0.22703813378128634,0.46357155098044556,0.6573388476249039,0.5473782709770456,0.015978917854598707,5.958640051057273,4.657452026050209,0.4319870724516257,0.323068092609274,9.144048842659084e-05
19,val,0.0767963115985577,0.24331350089486625,0.2175711376930258,0.027402561238703105,0.3056383578789157,0.22724754573939476,0.4179693267956641,0.6890154077475829,0.5589053504283419,0.014529067906264959,5.944221248463679,4.647124103280044,0.3853774583268893,0.3078213998904595,9.144048842659084e-05
20,train,0.07433366446659483,0.23867007539157814,0.21536202122859438,0.026666099491538864,0.3033643306916695,0.22525282374866862,0.46984492816608214,0.6633419543872734,0.5498223476106544,0.017025169626614267,5.948665949467501,4.6444723293884085,0.4353744494010081,0.3269065593851024,9.054634122155982e-05
20,val,0.07568046374198718,0.24319195514392877,0.21752779708912648,0.028374028574570276,0.3020449020134319,0.22406639657253513,0.43157499091712936,0.6892183369299005,0.5587705620015176,0.013948499583914753,5.85841684493664,4.586030176001565,0.402993455003699,0.3078213998904595,9.054634122155982e-05
21,train,0.07396408607219827,0.2372959657646805,0.21461403801125858,0.027504701203789783,0.3033848134753048,0.2249761471375456,0.4707974911499705,0.6566885447480982,0.5468425297913623,0.018503135034958373,5.940341639772048,4.628147385051184,0.4384944361587888,0.32692967118888067,8.961267311259654e-05
21,val,0.07598094451121795,0.24327348907009372,0.21878485545833573,0.027722413597233153,0.3031610611170796,0.22117226215827332,0.42736617955019574,0.6854372682222885,0.561778072443568,0.02473782837089722,5.810585893745917,4.522151253272269,0.41270216015371697,0.3078213998904595,8.961267311259654e-05
22,train,0.0740465887661638,0.23717213084564528,0.21428774388811112,0.028280031371864855,0.30309274066040137,0.22489291896104904,0.47441964312519247,0.6560348702706732,0.5460407574656303,0.019915993817381517,5.916598011376445,4.611257513366536,0.44256579089484926,0.3236103189402613,8.864040551740133e-05
22,val,0.07496838691907051,0.2429749796404021,0.2180299256142859,0.030107021658566047,0.30009207554503364,0.22403322885094515,0.4389013653145589,0.6863128670859439,0.5600174314646834,0.02224457650785039,5.855350682964231,4.589068503537158,0.4036182107314209,0.3078213998904595,8.864040551740133e-05
23,train,0.07347243736530172,0.23750767807507772,0.21470540669419194,0.034271750374322174,0.30140113998294626,0.22322523175008172,0.472332061930965,0.6590285492074709,0.5479849903298605,0.025092659761739244,5.891862542896522,4.592831749269059,0.4423487374999948,0.3263218189107961,8.763049794670759e-05
23,val,0.07534868289262821,0.24325969348959053,0.21735737065127095,0.027832682525008035,0.301233277161557,0.22171983135637985,0.4346257162682847,0.6885006484963409,0.5584319416205841,0.0160009966335658,5.820671289873098,4.529072004797317,0.41066165276318056,0.3078213998904595,8.763049794670759e-05
24,train,0.07242179081357758,0.23679323199865387,0.21409911709333548,0.03258788656714107,0.29810221812016313,0.22039589840179602,0.4841433043612091,0.6550513457252183,0.54573789453482,0.024164776127234333,5.825751801620746,4.5327135867302,0.45332652029079235,0.32686000692433326,8.658394705735973e-05
24,val,0.07558108598758013,0.24370102786647024,0.21802824667732573,0.02430196969461118,0.3014330592888192,0.21992215379139238,0.4338755393042065,0.6898911284917797,0.560024233939124,0.012022459920539297,5.774284546311707,4.4943183534815185,0.4200174658480017,0.3078213998904595,8.658394705735973e-05
25,train,0.07264362203663793,0.2373833056949993,0.2144911402887511,0.03469060767161214,0.2989399058131851,0.22082918569707827,0.4829826102162652,0.6585595388507918,0.5473619453260685,0.02621421181423389,5.834100247407454,4.534769375883867,0.452476657120615,0.3266662466114965,8.550178566873394e-05
25,val,0.0756084735576923,0.24288944819805192,0.21765389507992258,0.030789740055690018,0.3025437621271488,0.2189235583976948,0.429695808506244,0.6879910214881582,0.5591373084936755,0.0174571662819214,5.798032751681385,4.475020639316369,0.4152370059267082,0.3078213998904595,8.550178566873394e-05
26,train,0.07272654566271551,0.23633470259367692,0.21400246036824278,0.028710184286189988,0.2996887521690045,0.22192097708418884,0.48038901095554287,0.6516379494047176,0.5446958019262671,0.020971046748170075,5.862702794184708,4.567969763409717,0.44832539239361513,0.32765350341796873,8.438508174346988e-05
26,val,0.07512801732772435,0.24349297111405968,0.21772961252835088,0.025967238903191525,0.2999557434691031,0.2230877552452395,0.4394110646492746,0.687668742920915,0.5594139925786062,0.01837746413866226,5.829743506021386,4.561476991476827,0.4088231117195622,0.3078213998904595,8.438508174346988e-05
27,train,0.07178155307112069,0.23687726104278387,0.21374333091229317,0.04091083832782905,0.29625652026884347,0.21847350745927965,0.4928410457721468,0.6577773475864057,0.5457412439560055,0.03258129858544512,5.766972259495173,4.476046374460759,0.46560084132591406,0.3218597675191945,8.323493733352053e-05
27,val,0.07482518905248398,0.2433428644304781,0.21996901696861582,0.02716779725976126,0.29951716674397144,0.2170844863543227,0.4410491830930868,0.684422228566915,0.5646175901990874,0.027624151740113123,5.728321971078646,4.4424024963726225,0.42921389374057917,0.3078213998904595,8.323493733352053e-05
28,train,0.07215113146551724,0.23681246841443868,0.21397110081838047,0.037854755172902155,0.297507190235437,0.21963860234985091,0.4906152714129818,0.6565649636226022,0.5459200685839428,0.030332544195691313,5.805468823078516,4.507218055164856,0.4627494217500454,0.32378763659247034,8.205248749255989e-05
28,val,0.07493082682291667,0.2450860845698362,0.22118407995759806,0.01317983868229411,0.29837441272980886,0.2189613042859969,0.4453061997539808,0.6855255607964068,0.5676496145660807,0.02448656116537573,5.746096114479105,4.479041535280644,0.42566626714343725,0.3078213998904595,8.205248749255989e-05
29,train,0.07135599070581897,0.23622932834488286,0.21367913465893792,0.03489356970353097,0.29506347584637777,0.21769927037094772,0.49392641696650763,0.6526260742837012,0.5444645068260321,0.0273437094228296,5.755267750565716,4.46839884737431,0.46629278279109465,0.3266504090407799,8.083889915582209e-05
29,val,0.07384549654447116,0.24264616162901814,0.2164287012100662,0.032730357483756745,0.2965260646990482,0.2204349746332415,0.45215726690029634,0.6874607463529089,0.5562397645706707,0.018971189657673193,5.7675128116056555,4.507966298692233,0.42137700567074565,0.3078213998904595,8.083889915582209e-05
30,train,0.0714831122036638,0.23702304701423785,0.2139246227397221,0.03993760024505222,0.2948406606567176,0.21732439866753572,0.5033953833826427,0.6581559917236319,0.5461865751678524,0.031829676115471495,5.743905521023693,4.451481183408377,0.4738176616521804,0.3262493922792632,7.959536998847712e-05
30,val,0.07507011217948718,0.2445212559519616,0.2178826418242082,0.017723074918845727,0.2990744799889152,0.22297600750777913,0.44270022211466453,0.6884288104453177,0.559952058347644,0.01620632652816456,5.8429591095888815,4.5662684584904,0.4061397638625882,0.3078213998904595,7.959536998847712e-05
31,train,0.07107522898706897,0.23583333399621967,0.21310929028756692,0.0443099422970632,0.29426361716282967,0.21700271444309538,0.5035897402514102,0.6529365845690899,0.543561804853295,0.038059327512603214,5.73393949517026,4.447319405659861,0.47532112192160736,0.32311503969389815,7.832312720368025e-05
31,val,0.07442220052083333,0.24354278798761925,0.216705014119418,0.025568638233673724,0.2980182080723341,0.21600111661866447,0.4466298157662715,0.6899832738032933,0.5570236276847125,0.01175852384671272,5.713426997152781,4.418378270866736,0.4321783886915975,0.3078213998904595,7.832312720368025e-05
32,train,0.07104197535021552,0.2362072816962987,0.21316575580824987,0.0462292540406084,0.2944106748792439,0.21712506873519297,0.5016283864941665,0.6552074349113837,0.544267782197775,0.04021908457390844,5.739470362680924,4.450885128458921,0.4736759400853958,0.32567491202518856,7.70234263514601e-05
32,val,0.07428056765825321,0.24329457229888268,0.2185097072564966,0.027553881965298066,0.2982749845474072,0.22254734752744457,0.4456758226487805,0.6855587391186909,0.561181001606339,0.02439213235237292,5.840536160985974,4.551450256543806,0.4066321837011124,0.3078213998904595,7.70234263514601e-05
33,train,0.0708184603987069,0.23567738890214265,0.2132501223073321,0.045240418972420815,0.2936906400357707,0.21615938634546178,0.4996272707223628,0.6512291581204698,0.5439117982988976,0.041324286927521325,5.735277320348282,4.441491872529344,0.4709785980689375,0.32581433263318293,7.569755007964318e-05
33,val,0.07326957507011218,0.24354016092802971,0.21612884013121655,0.02558966021069764,0.29451089693676913,0.21729947435177163,0.45957815709495353,0.6913237981584046,0.555633988150505,0.007914811353095574,5.715526206094318,4.447534199806465,0.4317610576640796,0.3078213998904595,7.569755007964318e-05
34,train,0.07053117423221983,0.23504776477222417,0.21299000808034727,0.04932899539033431,0.2934119805872362,0.21617712141999568,0.49974421937213787,0.649071665898066,0.54304461677311,0.0461370440847273,5.739548145996603,4.450445038206748,0.47036260616608394,0.3268633612271013,7.434680686803465e-05
34,val,0.07350745567908654,0.24337124004017072,0.21841760477006422,0.026940904916693764,0.2954220991993979,0.22263195127401372,0.45622890656558557,0.6872734695048647,0.5610061790239403,0.019505617141813314,5.811523128220111,4.56871987449672,0.4125126852249511,0.3078213998904595,7.434680686803465e-05
35,train,0.06982000942887931,0.23539554401470658,0.21329390110557161,0.04254796608463862,0.2906148523308509,0.21344141153127927,0.5095399881162714,0.6492135321615665,0.5434711640939622,0.0386408298757539,5.677700136950594,4.391150262913109,0.4820061012696836,0.3307062740983634,7.297252973710727e-05
35,val,0.07337286533453526,0.24289551777413249,0.21665784410681824,0.030741300167041685,0.2952455208598549,0.2182532658990169,0.4568787530141254,0.6868737431230179,0.5567766898851495,0.020645819736725524,5.736611424234098,4.46361308476798,0.42756072962267655,0.3078213998904595,7.297252973710727e-05
36,train,0.06986294450431034,0.23492274697368462,0.2127590335137353,0.05058890764301005,0.2910185930355928,0.213560233067634,0.5065504866365558,0.6488315473263015,0.5426074930414723,0.04629462044399313,5.666157596856218,4.381376080465938,0.48055728582986446,0.32390403747558594,7.15760749324708e-05
36,val,0.0732570550380609,0.24287562525573705,0.2176211681008918,0.03090005325693823,0.29453287529893885,0.21445755444475892,0.4594974943398321,0.6871697510082748,0.5591201797927646,0.01980153349603908,5.651547340654452,4.382644523121599,0.4444114430687225,0.3078213998904595,7.15760749324708e-05
37,train,0.06996649380387931,0.23482033845900213,0.21261481513852484,0.05457726281078057,0.29195592639774104,0.21450737233157688,0.5124675664502221,0.6492275758509314,0.5424369040751625,0.0527014142702692,5.702026062023981,4.410039763242973,0.4843758406914336,0.32258988742170663,7.015882058642139e-05
37,val,0.07301526191907051,0.24323263192930228,0.21609991979775148,0.028048969084860098,0.2942678436882681,0.21493377807060374,0.46046978511420644,0.6909088594793846,0.5554588960835182,0.009105370623299414,5.659191521633016,4.3991073654708845,0.44290746851322504,0.3078213998904595,7.015882058642139e-05
38,train,0.06876599542025862,0.23521233480715453,0.21287372627565768,0.0577967307419085,0.28720169187008093,0.21019545238944676,0.5233130885287578,0.6516198131570029,0.5438057334567067,0.05572979314512028,5.586045757519346,4.309662304564628,0.49868127544772833,0.3256114959716797,6.87221653578913e-05
38,val,0.07265531099759616,0.2424404187264525,0.21697053443647457,0.03436998360724697,0.29355744888464186,0.21679098414244208,0.4630716108316054,0.6868428298019846,0.5575402741132458,0.020733971043148447,5.717388783147452,4.435290507498263,0.43139064163219654,0.3078213998904595,6.87221653578913e-05
39,train,0.06942475417564656,0.23382113173914482,0.21224226826955617,0.04189330968446392,0.290432451029641,0.21331054914922926,0.5160079273975747,0.6418685391273817,0.5395629963482527,0.03690915501723491,5.662881462051545,4.377084237138892,0.48974282295482086,0.3261348198200094,6.72675270521417e-05
39,val,0.0727703387920673,0.24303145548451469,0.2175062979548631,0.02965609547183512,0.29299213825801357,0.21669867175682178,0.46513757145708867,0.6875553912497091,0.5588212538597818,0.01870104838069475,5.687618227389691,4.434322910894499,0.43729674510396355,0.3078213998904595,6.72675270521417e-05
40,train,0.06930163153286638,0.23518030866555864,0.21284656961355747,0.058168116220738364,0.2891919097124448,0.21178318491512077,0.5178356900412269,0.6515706838714368,0.5437475869183235,0.056303802582700624,5.624738692322639,4.343662311076858,0.4924392251526515,0.3268366451921134,6.579634122155969e-05
40,val,0.07307786207932693,0.24314932639416167,0.21774934111801,0.028714628412456533,0.29401378743123563,0.21771235164887476,0.4614009902032189,0.6855017501501705,0.559581349728963,0.024554325821668943,5.723750991910547,4.456741643650717,0.43012446072801946,0.3078213998904595,6.579634122155969e-05
41,train,0.06879188274515086,0.23394122047143934,0.21207615281362058,0.0557660570962385,0.28810734806815963,0.21108546242660084,0.5192896720251462,0.6450726543842275,0.5405236992615067,0.053618641489467045,5.6157242874890425,4.3347504131266525,0.4940728884263659,0.3256586929847454,6.431005974894169e-05
41,val,0.07272730118189102,0.24391893081449356,0.2167252472835439,0.02255636747438694,0.29223945046960165,0.21688156319907784,0.46788213182203875,0.6907388246865334,0.5573573576110105,0.009593035032871788,5.699677115339231,4.442750205062276,0.43490812877406304,0.3078213998904595,6.431005974894169e-05
42,train,0.06874010809536638,0.23434347470258432,0.2121202851077252,0.05858908192507428,0.287855120249649,0.21094503364085965,0.5230960556804173,0.6473550813433763,0.5413007247102594,0.058013229944226974,5.602463580706548,4.3228159902605325,0.49629586963784245,0.32247352600097656,6.281014941466016e-05
42,val,0.0731036846454327,0.24348136077025834,0.21692720907314011,0.026060125244520616,0.2939506837281827,0.22053248094507613,0.46163216265893825,0.6891891417630883,0.5578238614601684,0.014032035748789085,5.780039082122755,4.5183970599331476,0.41886089197515686,0.3078213998904595,6.281014941466016e-05
43,train,0.06878367456896552,0.23310630003431446,0.21165708206394998,0.052370272412437746,0.28867698208093145,0.21100845129272014,0.5220111540088173,0.6397441422349409,0.5384437482851164,0.052307110335506946,5.602891301668862,4.317605854960306,0.4991273752886717,0.32207375888166756,6.1298090449129e-05
43,val,0.07358335837339744,0.2462898616818017,0.2195716983444922,0.003462201478723337,0.2933773340586782,0.21746735431103434,0.4637302832343627,0.6927820430388879,0.5650330976613364,0.0037250844728063948,5.723975620498142,4.458493677006533,0.430079730323236,0.3078213998904595,6.1298090449129e-05
44,train,0.06821625808189655,0.2335278370152385,0.21164196687802161,0.062336633241161565,0.2865827180974654,0.20968076589330983,0.527906795103983,0.6441044097715812,0.5397709831663423,0.06236047074882556,5.567248526846257,4.292569882461812,0.5037307717806476,0.32313150866278284,5.9775375071993635e-05
44,val,0.07262870592948718,0.24294913785711808,0.21709510346208316,0.03031331805463533,0.2928919696244702,0.21628598348745381,0.46550322823217405,0.6870020683327999,0.5579915514861765,0.02027984979949271,5.709987249541444,4.43154279133232,0.4328618926848553,0.3078213998904595,5.9775375071993635e-05
45,train,0.06803357354525862,0.2336492859053797,0.21163011620853242,0.06593406862975082,0.2857901167153503,0.20873481220905202,0.5303914078717198,0.6455911723542154,0.5401543632820297,0.06673712289971723,5.5463843428958794,4.268819624387318,0.507825767129739,0.32181662197770744,5.8243506019491735e-05
45,val,0.07325157752403846,0.24490928310866433,0.21852897482430184,0.014603079958991128,0.2934090278316532,0.21697584030440484,0.46361440973801016,0.6911431238615713,0.5622029187605939,0.008433297399717543,5.719832448497326,4.443123056825653,0.43090447986147185,0.3078213998904595,5.8243506019491735e-05
46,train,0.06823562095905172,0.23355519633476268,0.21164342776973016,0.06352304799427666,0.28660379186484697,0.20951233824552593,0.5299916541399832,0.6444546226797613,0.5398802214686423,0.0640519224063062,5.5766214781826235,4.293259383965789,0.5059249639672357,0.3244907379150391,5.6703995061433407e-05
46,val,0.07318506485376602,0.24331571001687938,0.21564845113679632,0.027384900104751808,0.2940252469433631,0.21971601493842305,0.46135900440234623,0.6902667755620194,0.5546292603823494,0.01094625559262652,5.777268791507651,4.499367658495869,0.41941782191533905,0.3078213998904595,5.6703995061433407e-05
47,train,0.06764021248653017,0.23314215597560511,0.21136306522947948,0.06472703349862308,0.2847211977598925,0.2079315009972081,0.5332940993741886,0.6425206899183392,0.5389596432889876,0.0662658699382499,5.533502514868899,4.258222456677324,0.5101087592304243,0.32137544566187365,5.5158361509266786e-05
47,val,0.07206530448717949,0.24302208012230325,0.21659747209765381,0.029730959444351668,0.29083485569855116,0.2133267234304285,0.4729848914271926,0.6896644551349648,0.5567426181755796,0.012671580877657296,5.627918875299052,4.363947212060706,0.4490474344077643,0.3078213998904595,5.5158361509266786e-05
48,train,0.06801673626077587,0.23423308229641407,0.21210630885856507,0.06521011963823253,0.2852974306817497,0.20841255667160313,0.5299433022869319,0.6484076630218693,0.541842984016376,0.06492857940087415,5.547599570932337,4.271137907556126,0.5066660289738061,0.32431405166099814,5.360813071670128e-05
48,val,0.07261853340344551,0.24234915811039137,0.2158988670824472,0.035096821191613614,0.2930315235730479,0.21687879352180522,0.4649937645874027,0.6882477398562868,0.5549545724168701,0.016723773417526844,5.71451343913652,4.438653484834512,0.4319624188744633,0.3078213998904595,5.360813071670128e-05
49,train,0.06724074791217673,0.23298508368743123,0.2113415387690091,0.06969073641175993,0.28368585270204005,0.206702871826902,0.5316317877554746,0.6427163385998217,0.5392180045723582,0.0716912951556965,5.507454669498654,4.233652673901683,0.5099336363004938,0.320385821112271,5.205483257436764e-05
49,val,0.07237987029246795,0.24528108429600246,0.2179150154044189,0.01160891135922093,0.2894669901142074,0.21264854754834317,0.47793058872923333,0.6926576738651676,0.5608049918920243,0.004082757618092181,5.6116353194848605,4.348772352294535,0.45223102260124837,0.3078213998904595,5.205483257436764e-05
