epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
10,train,0.028308249808646536,0.23809169636005464,0.21574700334083058,0.022145291180659665,0.6585659503498746,0.5496027303679909,0.013659757096805447,0.32775221644221125,9.338575901122875e-05
10,val,0.028823461288060896,0.24245171015567807,0.21878848039456997,0.028494100983187165,0.6829876945977289,0.5608580701147389,0.02321139974948716,0.3063403484530938,9.338575901122875e-05
11,train,0.028590743606154982,0.23949394256642725,0.21607648550366107,0.028217925877316863,0.6684394760088022,0.5522567736362138,0.01616526905879656,0.31917744462151787,9.203325843647127e-05
12,train,0.02862146738413218,0.2399474021533899,0.2160628471990805,0.020786715346424622,0.667946844681255,0.5516565885824227,0.012138495147100636,0.3250639003676337,9.056691808728094e-05
13,train,0.028471972491290118,0.23923837734898715,0.21608105695159463,0.024896783849551074,0.665748926789171,0.5517456876891408,0.013741818578988707,0.32093454283234235,8.899075710063059e-05
14,train,0.028210820378483954,0.2381050829474314,0.2155063705102598,0.029710883485859818,0.6617041016754883,0.5498424349552951,0.017918571341731804,0.3202865057297655,8.730909562422715e-05
15,train,0.027855744233002532,0.23657006744665457,0.21481561190257545,0.03078797146558898,0.6538326222752938,0.5469906853893056,0.020226921882122273,0.320615541189909,8.552654297528658e-05
15,val,0.028784727438902244,0.2422080425706843,0.21884421316218403,0.03044587554682232,0.680378202460399,0.5609349510531236,0.03066117624436171,0.3063403484530938,8.552654297528658e-05
16,train,0.027939770672772382,0.23689863613809256,0.21457079208015223,0.034786432858899596,0.6570620395762163,0.5469810501508469,0.023900240988616317,0.32425985847776,8.364798500671589e-05
17,train,0.028060706886085304,0.23707602401296,0.21505066353183014,0.032705189370969,0.6568419200264474,0.548100929785427,0.023341796802984205,0.3233488487029398,8.167857071533002e-05
18,train,0.028262782741237332,0.2382152543492224,0.21537927496759632,0.03764406112830587,0.6636174227542656,0.5504672461556297,0.027943364947352833,0.32922570024793213,7.962369812880937e-05
19,train,0.0284170202306799,0.2387774059219215,0.21557915278326845,0.02585652685460893,0.6641030593578825,0.5502459204288133,0.014129817312323656,0.322900666779763,7.748899951008103e-05
20,train,0.02769532074799409,0.23597515220997248,0.21427876281981265,0.03571077833895442,0.6518945216166521,0.5455693254736127,0.027504782737738043,0.3226135785917978,7.52803259196779e-05
20,val,0.028765164888822116,0.24234656120214754,0.2170877431797563,0.029336583613807754,0.6856818944680956,0.5568996443053775,0.01548987170953986,0.3063403484530938,7.52803259196779e-05
21,train,0.028005239125844593,0.23716868338308347,0.21453564556578228,0.03881609109939488,0.6589995296770844,0.5475734959251972,0.029332989788514174,0.32323730374510223,7.300373117838819e-05
22,train,0.027862239528346707,0.23665524882439568,0.2146165648902931,0.030483042788505443,0.6543592268906546,0.5465243373215358,0.020323308397416695,0.32768210829109756,7.066545527415373e-05
23,train,0.027848114838471282,0.2362400002054292,0.2143739547839662,0.030480808825682493,0.6517844307095123,0.5456518017195446,0.02103900643119827,0.3265568078369708,6.827190725869646e-05
24,train,0.02766305047112542,0.2354039209793676,0.2137714483943092,0.03547519087184037,0.6486465741157671,0.5438197892983501,0.02884925194482657,0.325127430562232,6.582964768075322e-05
25,train,0.027937502474398225,0.23706189036537328,0.2144084983523551,0.04421322792525406,0.6602096289855248,0.5476649950906741,0.03478157183546915,0.3222017866131422,6.334537060406782e-05
25,val,0.02871078099959936,0.24210940430219002,0.2176310360967552,0.03123540892082788,0.6862999920410577,0.5580691974720926,0.013714128182296337,0.3063403484530938,6.334537060406782e-05
26,train,0.027531288765572214,0.2351502895743813,0.21322809001615659,0.03403079039147372,0.648154069732729,0.5422098622323239,0.024166804198377467,0.32209872625566816,6.0825885259427674e-05
27,train,0.028028745908994932,0.23701206904850597,0.21457896491955283,0.04210447257832939,0.6586236081249569,0.5479151689622277,0.03324123530595979,0.32444679354493683,5.827809738103466e-05
28,train,0.027656761375633446,0.23577360060729943,0.21369829430078938,0.043497447199766004,0.6527233247725862,0.5447152448792241,0.03631456468812977,0.32890281171814817,5.5726404974814786e-05
29,train,0.02786306432775549,0.23650944542921093,0.21433668088688124,0.040755567921545444,0.6556694626077589,0.5468262896967309,0.03140309479902437,0.32970249391085393,5.314309313427563e-05
30,train,0.027708208238756336,0.23572885834602364,0.21372569807210304,0.039452292384758114,0.6516962619989263,0.5445309382746296,0.031248752512751055,0.3228629232459777,5.0552536759174596e-05
30,val,0.028911492763421476,0.24293384833492726,0.21926505687144146,0.02462639624365004,0.687710824921204,0.562361018044893,0.009654927259120205,0.3063403484530938,5.0552536759174596e-05
31,train,0.027664390770164696,0.23550277470861458,0.21342556065994422,0.04515687704742022,0.6523833610374598,0.5440758088873344,0.036722894926780714,0.3190991082102866,4.796183638446847e-05
32,train,0.02742622994087838,0.2344929866031966,0.21325037123077323,0.05177783900114141,0.6471904336441945,0.5433931434240031,0.04739536517034815,0.3247132441280661,4.537809293980692e-05
33,train,0.02772315772804054,0.2355984861891561,0.21342376132071011,0.06732478337902481,0.6560621351609263,0.5462760261931511,0.06561074594061544,0.32548928139982997,4.2808388286378006e-05
34,train,0.027487986796611064,0.23478999391126695,0.21320051659400865,0.05443010862133957,0.6502689958635126,0.5437749233991797,0.048917345621819264,0.3254964488583642,4.025976580601869e-05
35,train,0.02758984952359586,0.23507467066292173,0.2131113294052918,0.058183961979895726,0.6522404594948267,0.5440682757819308,0.054932732083727065,0.3199257338167848,3.7739211095795235e-05
35,val,0.029314872546073716,0.24498644551672158,0.2183846932711496,0.00807450787715458,0.6946772162087128,0.5612103892575194,-0.010510742776314697,0.3063403484530938,3.7739211095795235e-05
25,test,,0.22460351523683908,0.20640296301340907,0.031166855520638026,0.6001787771941482,0.5159572193093066,0.027537821293610376,0.27053467678220083,3.7739211095795235e-05
