epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
13,val,0.10108379289215687,0.2466774171167258,0.2136201288831508,-0.005665897344645954,0.372060683973025,0.2960418470942396,0.13091545014501615,0.7042608131933698,0.5488138011551729,-0.03858458423316358,7.39959708698099,6.059000018128176,0.03961295847163848,0.30655183979109224,6.084389437004851e-05
14,train,0.10152789243717783,0.2402122766692567,0.2185274995068254,0.012467816341835802,0.3815168702683392,0.298536160177159,0.15821821081846377,0.6680333917649272,0.5569155262310181,-0.000909339841465906,7.442214767824246,6.116744715723461,0.10674841290477088,0.3203829539190863,5.572730262187046e-05
14,val,0.09987027037377451,0.24426214192093879,0.21888752382244714,0.013931102441516297,0.3700432513295555,0.2894466751009081,0.14031480936257834,0.6914548233110281,0.5610645874838475,-0.0011575923727182857,7.280428241908605,5.916131755353816,0.07029750301187243,0.30655183979109224,5.572730262187046e-05
15,train,0.10088450638289304,0.23903100089288187,0.21810577236963638,0.010573422691662171,0.3802800935240991,0.29810678192758044,0.1672612980485979,0.6610614864066959,0.5547045714024884,-0.0014477574628330991,7.430395331008073,6.116559919624849,0.11372876249238717,0.3206058974118577,5.055343945228387e-05
15,val,0.09907920687806372,0.24409865729931324,0.2206794493551096,0.01525061230416136,0.36780067852815784,0.28505064681365533,0.1507031343701979,0.6887422730354898,0.5652546846361639,0.006682004483527293,7.177492114782663,5.8274875141900475,0.09640130691932614,0.30655183979109224,5.055343945228387e-05
16,train,0.10059631976884664,0.2394987073475607,0.21825209423831415,0.013558050970937985,0.37930220041050333,0.29666865353942534,0.1700616602563414,0.6647890606759885,0.555678329507077,0.0009203702186024731,7.3854303805667545,6.0726117745796575,0.1210147913873052,0.3244873125528552,4.537899078887505e-05
16,val,0.09954235600490197,0.24416616017174653,0.2182694755648233,0.014705893178808549,0.36927781565927514,0.2902157220809501,0.1438676542547782,0.6925435242054103,0.5595645662170989,-0.004312734850706823,7.2815522296740065,5.936142365306678,0.07001041690609833,0.30655183979109224,4.537899078887505e-05
17,train,0.10121485130074098,0.23942802113705933,0.21830604965097528,0.013494308724961712,0.38020284178786123,0.2977611429662917,0.17176529815807307,0.6642781074345904,0.5557551526784551,0.0012640300879411814,7.443818574864755,6.118514948942972,0.12110629822494134,0.32321552394591657,4.026064897402341e-05
17,val,0.09999832452512254,0.24455285438843039,0.22313272269682508,0.011582534562376012,0.36965751001752206,0.2780870376587649,0.14210618510142614,0.6864294391511697,0.5710893860011014,0.013342034643589962,7.075277378486856,5.685847449259872,0.1219543672303206,0.30655183979109224,4.026064897402341e-05
18,train,0.10077313295344717,0.24137740800263652,0.21951523914109108,0.01205977980344608,0.3787833595606368,0.2962109410147754,0.16341978118903944,0.6737806204550942,0.5603177703210552,-0.001813570892888583,7.410262347618864,6.086563487523945,0.11165159656437296,0.3290745056781572,3.5254491631734324e-05
18,val,0.0994274662990196,0.24415767053517048,0.22139480973465192,0.014774409171852354,0.36851843321629174,0.2791788798266837,0.14738513285489963,0.6881423321567448,0.5669367312623136,0.008411744463056037,7.084139670072911,5.7071661223910235,0.11975335956724298,0.30655183979109224,3.5254491631734324e-05
19,train,0.10038647209246133,0.2403217672027796,0.21889059921184437,0.013217935500684064,0.37845203791276566,0.29636722629695,0.17213038914669176,0.6689492801040645,0.5579184111091341,-0.00023719978887215554,7.413875450798819,6.092323244744798,0.11798212310852318,0.3227896936161002,3.0415367269455668e-05
19,val,0.09901218788296569,0.24391524557088973,0.2200484345928133,0.016729905421454472,0.3676223962443783,0.28000370820085213,0.15152628612825958,0.6896341555111547,0.563729512254133,0.004107757024577663,7.090138752935192,5.723225947708801,0.11826188460910347,0.30655183979109224,3.0415367269455668e-05
20,train,0.10029334628704897,0.23862917323241167,0.21795623027314112,0.01397429183821497,0.3788115037664222,0.2955120345849168,0.17790222857436533,0.660422110876377,0.5542541215639472,0.0020273973712580107,7.369165172515932,6.048643386146167,0.12822122795118696,0.32265153865224305,2.5796294346352503e-05
20,val,0.09886019837622549,0.24393231802397414,0.21956881199687478,0.016592255804651734,0.36736628580581915,0.28432837731372435,0.1527080818146226,0.6902801581898566,0.5626061372438453,0.0022411140386421335,7.167044453527241,5.812748624319301,0.09902997499620325,0.30655183979109224,2.5796294346352503e-05
21,train,0.09989976391349871,0.2401385017698942,0.21872162876198312,0.014735466838344813,0.37646652807371567,0.29454887178607675,0.184808001110079,0.668723240368325,0.5574825596077106,0.0007103843759513895,7.348367671680003,6.0429871393459464,0.13192521270691537,0.32317861576670226,2.146951828298528e-05
21,val,0.09884942746629902,0.24390690828330064,0.21941736615046248,0.016797122748785753,0.3674134042382201,0.2857751985837371,0.15249072040296585,0.6905816827367082,0.5622352412023046,0.001369252085258288,7.191339523127237,5.843735839582871,0.09291134971568027,0.30655183979109224,2.146951828298528e-05
22,train,0.10110505094233248,0.2386213094869352,0.21812003110602546,0.01442442624587248,0.3808247604581228,0.29794034337597824,0.16904533411258127,0.6604565929577398,0.5546811803507563,0.002181249206505753,7.423227487614804,6.100632103384839,0.12065782326030738,0.3275874816265303,1.743764827867944e-05
22,val,0.09904689414828431,0.24397130245052112,0.21902376169910562,0.016277900980569804,0.36799010031384566,0.2877250789883876,0.1498281128456157,0.6911964724815514,0.5613186395243454,-0.00040959968961384874,7.231295872761324,5.884542465749794,0.08280345812385437,0.30655183979109224,1.743764827867944e-05
23,train,0.10070706396987758,0.23830129147528326,0.21812834349196755,0.01353110790276324,0.37963257882492835,0.2968778378502528,0.17223649850351208,0.658205841904353,0.5543952973227994,0.0017551446174276508,7.408456633585512,6.0928657607282695,0.12140339388608323,0.32650705711128786,1.3768016318574241e-05
23,val,0.09880993412990197,0.2440569480307107,0.21836496310660103,0.01558711286564829,0.3672480291640519,0.28580250284094016,0.15325348716979437,0.692509519882063,0.5597552032376187,-0.004214112495961375,7.190159689738943,5.844812799241688,0.0932089648348221,0.30655183979109224,1.3768016318574241e-05
24,train,0.09925669247342139,0.23802368567675117,0.21775630628221346,0.01394959637057569,0.3765663995759219,0.29491350354226303,0.1783422648616284,0.6575526341148922,0.5532134237741345,0.0020932970606569734,7.366250973498629,6.0546035827426925,0.127370569338363,0.32534731048898596,1.0500827658344518e-05
24,val,0.09872735715379902,0.24388193767269262,0.22019947516527363,0.016998428399566556,0.366966074538085,0.282477186391676,0.15455316711080214,0.6893410145230273,0.5640859399263329,0.004954219710416763,7.131988599781223,5.774087268838373,0.10782217106443737,0.30655183979109224,1.0500827658344518e-05
25,train,0.10141463132248711,0.24062761101090407,0.21901388122116547,0.01537972679153432,0.3801139995721411,0.2971562897537499,0.18099771064128556,0.6716782110746442,0.5586269816866917,0.0011701557516520245,7.388488300337524,6.072431078423214,0.1350567370021909,0.32223339670712187,7.6718783006549e-06
25,val,0.09876445695465687,0.2439066527747498,0.2196029554732805,0.016799182687247782,0.36707677720956344,0.28269541936590903,0.15404299820623812,0.6901976438842621,0.5626837154541118,0.002479638817106,7.138033872057803,5.778219433292777,0.10630906048043798,0.30655183979109224,7.6718783006549e-06
26,train,0.0999170676949098,0.23743440017906933,0.21729446962691173,0.015080503061729256,0.37864937717383634,0.29704743638495146,0.1776193434321468,0.6550139455554552,0.5516750613764766,0.0033461450103804413,7.416572328845634,6.097792541929903,0.1219530079554636,0.32195502212367105,5.312162806663924e-06
26,val,0.09873693129595588,0.24386893274398488,0.22021066004217943,0.017103262112406536,0.3669442294488313,0.2812029562011557,0.15465382116625603,0.6893312406994255,0.5641077446842893,0.004982436029427717,7.109108350146293,5.747417547888111,0.11353740942081658,0.30655183979109224,5.312162806663924e-06
27,train,0.09991926999436211,0.24017839592541734,0.21892485508688794,0.016376943411335998,0.37662186294323236,0.29448998751030675,0.18247122126466508,0.6692530230189964,0.5582080508736454,0.001913908118523877,7.359778998642822,6.048604141865332,0.1320572450467018,0.3240664570601945,3.447534713126076e-06
27,val,0.09916417738970588,0.2439819530189378,0.21890545162940955,0.016192010319623473,0.36828058055527535,0.2879159643399526,0.14848538321531712,0.691257574828835,0.5610514619506212,-0.0005864816011265095,7.240312477731295,5.887081676870279,0.08051475222151439,0.30655183979109224,3.447534713126076e-06
28,train,0.10086122493153994,0.23922271598517064,0.2183509800941402,0.015375999419722897,0.3797122663731829,0.29694647418071585,0.1818075435884291,0.6641760681883236,0.5558106408932226,0.002314875542867134,7.41494317677732,6.0951355300917625,0.13075583217175202,0.32905503892406973,2.098423275632604e-06
28,val,0.09887096928615197,0.24389716596232405,0.21979853107426228,0.01687566490065151,0.3674405557880158,0.28532463284139903,0.15236545529071943,0.689830799640451,0.5631490587006369,0.0035397332917622704,7.18786082744068,5.8331528702513165,0.09378871676449951,0.30655183979109224,2.098423275632604e-06
29,train,0.10000830581507732,0.23975100245578562,0.2188947753940077,0.014307354780487058,0.3772756552524921,0.2949631875793585,0.17047844325083383,0.666035352678411,0.557603347902156,0.0006590700771242908,7.375635855673665,6.058599383692749,0.1180194081547975,0.3293927969391813,1.2796096414123718e-06
29,val,0.09872257008272059,0.2438946401203036,0.2195993967978724,0.016896027612852804,0.36698873861771064,0.283244928763542,0.15444873311880047,0.6902109506380983,0.5626714404148144,0.0024411748033059677,7.146801970991789,5.789974902523131,0.10411215768506321,0.30655183979109224,1.2796096414123718e-06
30,train,0.10026723330782861,0.23862222365482308,0.21809646745954606,0.015788140854851584,0.3784538836092992,0.29613228841279327,0.18105002107320123,0.6612037224339586,0.5547305914867086,0.0029216300485565005,7.388821377295213,6.0748891030341605,0.13164869071991203,0.3226688227702662,1.0000649039896773e-06
30,val,0.09878958907781862,0.24394325756667004,0.21902585179759793,0.016504048778022695,0.3672006550185961,0.28471558581651046,0.1534719297588789,0.6911481310834762,0.5613208129097451,-0.00026966984488230317,7.174373202463619,5.820804726408764,0.09718643708155783,0.30655183979109224,1.0000649039896773e-06
26,test,,0.2276340760423679,0.21274503253419025,0.004845663634408748,0.4127859772643947,0.31984640926429053,0.10692112615507243,0.6035013855728302,0.5307995594428615,0.016740855884331496,7.790755703284484,6.377585773214222,0.1271625194884206,0.2676974429652609,1.0000649039896773e-06
