epoch,phase,loss,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
1,train,0.13584799050261534,0.6271687772311038,0.3753577036964374,-1.2684063152176694,8.923769253427436,6.768181785048294,-0.27634947937913523,0.32436867906300293,5.9959506492962595e-05
2,train,0.054409357815853,0.33034302211781635,0.2507290397190055,0.37086592382280503,6.549986297878693,5.184846766688337,0.3125588445748295,0.32440125952462784,5.983771861020425e-05
3,train,0.05088375238901556,0.3188065481574283,0.2399326235319444,0.41404287305362686,6.295313512022473,4.956186460431064,0.36499686950203614,0.3243651819843079,5.963496989387692e-05
4,train,0.049375489852970765,0.31426118473540476,0.23556029010339388,0.4306006866978491,6.202850403982027,4.864902800010462,0.38350239709610656,0.3242800733050563,5.9351816064119175e-05
5,train,0.04794391419242892,0.30938668916551726,0.23112903321531705,0.44813368545698395,6.094657320541882,4.7706336612076345,0.4048169051722844,0.3244124121932001,5.898903322589671e-05
5,val,0.048783395804610906,0.30775710779965376,0.23604907415843235,0.41638570637098193,6.100764560496758,4.847439425170194,0.3578695335653239,0.31147004839252024,5.898903322589671e-05
6,train,0.046875144074403165,0.3059972195969918,0.22802625268654242,0.46012958716036023,6.023731877640729,4.7031139807171245,0.41854419582046476,0.32442855507519114,5.854802803023e-05
7,train,0.04598701706260059,0.30321281139915157,0.22524226171720066,0.46954851202893044,5.962923927427397,4.644411296767075,0.42994256931180064,0.3242441922298317,5.802972978584613e-05
8,train,0.045363607120104614,0.3010116245665362,0.22319107678937808,0.4776965465496027,5.913986670095738,4.600274605398084,0.4396617967298093,0.3242793398353675,5.743501404817161e-05
9,train,0.04445900323564914,0.29860528001972153,0.22100149934188817,0.48590743795618585,5.862131221637593,4.553184944343598,0.44937237928123486,0.3244256277452723,5.6766528833692066e-05
10,train,0.044292073393072694,0.2973376466768453,0.2198003769336777,0.49023167312740834,5.836345965075333,4.528765151167068,0.4541764723168489,0.32441168527234776,5.6024958076539386e-05
10,val,0.045370712778926674,0.2965444889597531,0.2223914467984083,0.4581370577353535,5.816321672022354,4.546268643970375,0.41635122268120806,0.31147004839252024,5.6024958076539386e-05
