epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,rmse_mean_height_orig,support_ratio,lr
43,val,0.07529977651742789,0.2500397435597881,0.2203789089410059,-0.03326811517250672,0.30035908888227175,0.22021865233353838,0.43360941491314775,291.2806043162773,60074.05233818287,0.30473804473876953,8.124681512377611e-05
44,train,0.06904523397229381,0.23378689148937523,0.21187896122075886,0.05004786257068261,0.28929837058353997,0.2119741502183036,0.5189042485648737,0.6428660391455411,5.621194610097836,0.32044566046331346,8.042765618568731e-05
44,val,0.07317880483774039,0.2440781581117562,0.21882442209427921,0.015416002110016036,0.2944601157944802,0.21575309057241143,0.4556384698457021,0.6892131052252385,5.7403313168898515,0.30473804473876953,8.042765618568731e-05
45,train,0.0688086440882732,0.2331484682117916,0.21193544909703435,0.05574058631956247,0.28913112138319186,0.2117682225506213,0.5134574722476762,0.6399054542314712,5.635418001123621,0.3233069390365758,7.959536998847719e-05
45,val,0.07256845327524039,0.2439734708678579,0.21731032980166423,0.016260414255594546,0.29280300298677786,0.21693457900757726,0.4617481611843173,0.7071207037591978,6.06006321854035,0.30473804473876953,7.959536998847719e-05
46,train,0.06843739932345361,0.2335284449579999,0.21162517806620137,0.0604514872493066,0.2874856065907694,0.21044784760876847,0.5222824795231975,0.6432806841760443,5.59968862468004,0.3205606716195333,7.87503216003792e-05
46,val,0.07350510817307693,0.24501315628305534,0.21756711108345347,0.007858197669795675,0.29558395185715136,0.21641076396225642,0.4514753215478382,21.824490798761673,311.25631493112166,0.30473804473876953,7.87503216003792e-05
47,train,0.06876208118556701,0.2342254505512555,0.21233852659023372,0.056279271165899925,0.28807847339024967,0.21043702569709566,0.519304930716539,0.6463122191181235,5.599193169852976,0.3252607129283787,7.789288168754533e-05
47,val,0.07336660531850961,0.24344018410730056,0.2195420000046478,0.020556307023985365,0.2957726282872224,0.21551043250589075,0.45077483217145387,0.8336976970506579,7.576545446067593,0.30473804473876953,7.789288168754533e-05
48,train,0.06872999053640463,0.23323363927503152,0.21181835504142932,0.03957442873349992,0.28854318291198994,0.21122001622537662,0.5239515867978698,0.6379916296086314,5.602649110377908,0.3259906768798828,7.70234263514601e-05
48,val,0.0725719745342548,0.24416724482564356,0.21807692908294865,0.01469713925921634,0.29409405657876647,0.2168177240427761,0.4569910787959762,3.577506361898366,1410.5237944666985,0.30473804473876953,7.70234263514601e-05
49,train,0.06835717270054768,0.23465104421798771,0.212162195102445,0.06943601460159154,0.28612557232256186,0.20969705745865355,0.5272281074027729,0.6505167534788986,5.590850287932846,0.3217963582461642,7.614233696396968e-05
49,val,0.07330087515024039,0.24653743289674773,0.217708912274176,-0.004524832923296307,0.29570137530169094,0.21339444902500704,0.4510394220315179,160.8356171491565,19198.538402208218,0.30473804473876953,7.614233696396968e-05
50,train,0.06860917868073453,0.23397752178279183,0.21208169981955627,0.06159674696893169,0.2880110648353679,0.21100880707733397,0.5212642936542623,0.6455768566153195,5.636250788430155,0.3264029787987778,7.524999999999974e-05
50,val,0.07252854567307693,0.2427184748206476,0.21748531711720537,0.026355068665172232,0.29361326946410915,0.2178855605097,0.45876505746482343,0.6857516575562043,5.737154644222064,0.30473804473876953,7.524999999999974e-05
51,train,0.06787864449097938,0.2334711348486679,0.21194313367530165,0.05617709416612482,0.2853945416961952,0.20891724988816773,0.5245430826943334,0.6418694503318637,5.567411535998996,0.32599915180009664,7.434680686803457e-05
51,val,0.07350745567908654,0.24545874482542496,0.21613044680243382,0.004246236395265779,0.2944738600850038,0.222666112702188,0.4555876511627527,0.6976218519976866,5.823386838772397,0.30473804473876953,7.434680686803457e-05
52,train,0.06765243687580541,0.23331696421433284,0.21139618583532993,0.06794261185143569,0.2847967465553105,0.20807017089660954,0.5316312896657016,0.6435911323766906,5.526507441714992,0.3260921006350173,7.343315373843276e-05
52,val,0.0720355694110577,0.2443462856644175,0.2165006370617886,0.013251620809310638,0.2911709090467981,0.21401706677036605,0.46773190604624193,0.8617467322054333,92.7336503324854,0.30473804473876953,7.343315373843276e-05
53,train,0.06815456115093428,0.23423710682029908,0.21190469933245215,0.07648358820970858,0.2858094758854695,0.20861782776137366,0.5343072083834877,0.6497538976399528,5.559599295929823,0.3228346244576051,7.250944136965348e-05
53,val,0.07282550518329327,0.2446324180783498,0.2175997596347159,0.010939279477221286,0.29320442548518494,0.22070258100614165,0.4602713012793591,0.7822664962975706,10.349952322522654,0.30473804473876953,7.250944136965348e-05
54,train,0.06738061020054768,0.23353946318216987,0.2116411024421784,0.06377461823911634,0.2835470516672934,0.20696617338335802,0.5274620841200053,0.6441431676983925,5.516963689157758,0.3166343059736429,7.157607493247061e-05
54,val,0.07199566180889423,0.24297075384686,0.21669590913261375,0.02433002423413566,0.29230071916968203,0.21201989620907685,0.46359324676986036,0.6948400320867651,5.833310103077617,0.30473804473876953,7.157607493247061e-05
55,train,0.06757787330863402,0.23269934396235537,0.21101343282992566,0.0614152711786119,0.2849999273904758,0.20820816898291053,0.5333458398889427,0.6395725499578029,5.5250011266041765,0.3217281656166942,7.063346383225162e-05
55,val,0.07391357421875,0.2448792519380555,0.21681072763645218,0.008942350023938617,0.29767186979980387,0.22255536509757823,0.443698718983468,0.8181820449959053,79.9945073109051,0.30473804473876953,7.063346383225162e-05
56,train,0.06767131372825387,0.23328405540662595,0.21165298148568787,0.06009635550364645,0.28492083167856613,0.2083595207123569,0.5291470689764148,0.6420436360876476,5.559291956475175,0.3275747987412915,6.968202152937864e-05
56,val,0.07250154935396634,0.24538986823030245,0.21866202892572018,0.004804982072803332,0.29185816429350997,0.21512028050328771,0.46521629933317954,9.807608217750346,81.29897270395088,0.30473804473876953,6.968202152937864e-05
57,train,0.0678295646746134,0.23409874382806536,0.2121032675904801,0.07157408952052868,0.2847006387911047,0.207963504789947,0.5328058897290977,0.64832214226046,5.559040341311235,0.3327615089023236,6.872216535789118e-05
57,val,0.07445467435396634,0.25008167549606386,0.22302157139965498,-0.033614704599700174,0.29318430919439387,0.2134350784127487,0.46034535859947867,0.7096190483465392,19.18733418284261,0.30473804473876953,6.872216535789118e-05
58,train,0.06728905746617268,0.23250724869557648,0.21097754782232445,0.06550488181302994,0.2840197119521316,0.2072967679434067,0.5329962527583472,0.6387790179168534,5.523504422964876,0.324462890625,6.775431634242948e-05
58,val,0.07410137469951923,0.24854582552881077,0.2200488948959823,-0.020958019968182473,0.2940450331960153,0.2179344291555565,0.4571720951401882,1.2324867386319758,393.63580241156734,0.30473804473876953,6.775431634242948e-05
59,train,0.06656670324581186,0.23208930794899563,0.21087305672392348,0.058482441530857354,0.2819202339282879,0.20548557494408007,0.5483633673460002,0.6359565626189122,5.472857862804737,0.3220372937389256,6.677889901355946e-05
59,val,0.07171278733473557,0.24284081999959506,0.2152085190330133,0.025373266306919384,0.2912165200252127,0.21408997497722965,0.46756513684459833,0.7300590218566078,5.946215662803602,0.30473804473876953,6.677889901355946e-05
60,train,0.06652014034310567,0.23338834033230732,0.21166967916640578,0.06807894376494161,0.2805026054915859,0.2042453127654849,0.5442502966117975,0.6437744037615768,5.454036195210805,0.3253672884911606,6.57963412215595e-05
60,val,0.0716552734375,0.24397561633626616,0.217331364589863,0.016243112444248142,0.2901563829045317,0.21338750445815347,0.4714346051762113,0.7163569958316091,10.678636995152274,0.30473804473876953,6.57963412215595e-05
61,train,0.06685268756040592,0.23305800094476828,0.21108431176262904,0.07819102922718413,0.28199893321102654,0.20511392596747618,0.5461691867827034,0.6442783160471385,5.46204949275775,0.32076208370248066,6.480707394875084e-05
61,val,0.07218228853665866,0.24321413333740663,0.21694571646527686,0.022374422692432505,0.2928430265349675,0.2178950443541976,0.4616010027157248,0.8830313464581614,93.29234150219739,0.30473804473876953,6.480707394875084e-05
62,train,0.0666406375845683,0.23253295594979406,0.21106887228723664,0.06483137701727648,0.28148533879464677,0.20510287070577476,0.5423117924757646,0.6389360922640415,5.486817329505003,0.32333177389557827,6.381153112045517e-05
62,val,0.0727081298828125,0.24571788132499015,0.21895146662105258,0.0021426458119322422,0.29498581278689284,0.21248711899857883,0.45369304734881066,1229.1694845825414,14827015.521922879,0.30473804473876953,6.381153112045517e-05
63,train,0.0661913684962951,0.23294940154670776,0.21135226363970036,0.06821895562734004,0.2798037011107424,0.20312371123231426,0.5469104268942198,0.6418230609551856,5.424442700202078,0.3217328455030304,6.281014941465987e-05
63,val,0.07218228853665866,0.24544763260023061,0.2153712790376556,0.004336392397676803,0.2933421844652164,0.2143104605151394,0.45976401056049565,527.5807643167576,10910.813859978674,0.30473804473876953,6.281014941465987e-05
64,train,0.06677843860744201,0.23288068992587144,0.2109511435264949,0.07727821800131707,0.28203629756312865,0.2052950358653838,0.5453438387515723,0.6434902369883515,5.457476216370611,0.3206734018227489,6.18033680704771e-05
64,val,0.07232431265024039,0.2449735305604991,0.21457632864031528,0.00817908783960275,0.29239407142107526,0.2166539190396732,0.463250566981563,4.248257488813681,2773.49947643208,0.30473804473876953,6.18033680704771e-05
65,train,0.06675861791237113,0.23252482526633153,0.21125126595622626,0.06951209000815828,0.2822868388633243,0.20505620609364344,0.5456131611441908,0.6396442978855648,5.469257737588162,0.3282526350512947,6.0791628695478945e-05
65,val,0.07195810171274039,0.24340712494737726,0.2169045588313042,0.020822305731043156,0.2937314863297408,0.21533297680127242,0.4583291372539907,380.6380748879093,3958.1953124095844,0.30473804473876953,6.0791628695478945e-05
66,train,0.06568672730750644,0.23244196034783055,0.2111064130891498,0.06619064566279764,0.27839932333661493,0.20178554592778486,0.5476248275464843,0.6390278682586472,5.394866978280849,0.3206650842096388,5.97753750719932e-05
66,val,0.07141582782451923,0.24368257579949232,0.21789608808764377,0.018604885501140256,0.29040736500603814,0.2132238905407822,0.47051980311554664,1.0967301494461419,500.00680642449464,0.30473804473876953,5.97753750719932e-05
