epoch,phase,loss,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_mean_height_orig,mae_mean_height_orig,r2_mean_height_orig,support_ratio,lr
10,val,0.061110459364853896,0.34510199708775074,0.2584493185053352,0.2579637833242665,6.661144242644068,5.297481179941625,0.2281796433869543,0.31015199384131986,3.7640423437609695e-05
11,train,0.06188220256792311,0.3512406926219598,0.26822790500587984,0.2938536291411544,6.849674151297457,5.503578343742483,0.2495090767294863,0.323397384066762,3.533300243355415e-05
12,train,0.06096111703984106,0.3490255090836031,0.2662337089397672,0.29669281291856164,6.827016051925096,5.485842710819437,0.2516765683617823,0.32514235244174183,3.2915109944832615e-05
13,train,0.06092755819104381,0.3491684909618435,0.26709507708457486,0.30383207515425625,6.834155848060445,5.492437150054996,0.25702733873616557,0.3210617930618758,3.0413236907528214e-05
14,train,0.06046675324849656,0.3480667381041023,0.26549747640988747,0.3031237826739407,6.7941043213752,5.453185023302928,0.2587848534964945,0.3268400369231234,2.7863651310935256e-05
15,train,0.059377244248013314,0.34494019722987457,0.26245166262168146,0.31238956278804997,6.744351775918382,5.405850974117507,0.26760078686033395,0.32103658459850193,2.5276719726141925e-05
15,val,0.060256759841720776,0.3426567735345008,0.26459886623410944,0.26844193945088035,6.76711231475439,5.434253178794513,0.20342747698448016,0.31015199384131986,2.5276719726141925e-05
16,train,0.05882278914304124,0.34262061330585747,0.26067230966874955,0.3139804356998718,6.7089698136703575,5.375024116958563,0.27076814132624794,0.32440580125526874,2.2689495394437534e-05
17,train,0.05881272148840206,0.3432141141505786,0.2607342455317911,0.32260615834799433,6.703483864296649,5.363649255003479,0.2807715386867585,0.32430635694785626,2.0130324487011705e-05
18,train,0.05883495422573024,0.3428132365548126,0.2605816736813081,0.3277315764669486,6.684511035680999,5.3481542176848675,0.28701974251736584,0.32155989289693404,1.762724581586714e-05
19,train,0.05845668307694373,0.34187989669760294,0.25917541458310606,0.327462971085525,6.681777550549521,5.335485415221239,0.28591988715490335,0.32301975525531573,1.5207683634727802e-05
20,train,0.057695106952051115,0.33976055555506907,0.2573958779780827,0.3353900972985574,6.661636934822342,5.321589713657504,0.29238381343200315,0.32686046062875856,1.2898147173176224e-05
20,val,0.058536281833400976,0.33794704993025415,0.2552847780775503,0.28841386611636044,6.577917347858702,5.240907586384161,0.24734599479352282,0.31015199384131986,1.2898147173176224e-05
21,train,0.05801423062983247,0.3407097725928902,0.2587746579025688,0.3323516743464977,6.694712761533327,5.3467543219386044,0.2865607799572044,0.32708821509711933,1.0731152356235768e-05
22,train,0.058023144699044245,0.3401882461433937,0.2579382257049664,0.33795504323059256,6.650786783618341,5.308957106958244,0.2955712398601683,0.32387818012040914,8.715510147479221e-06
23,train,0.0571996944466817,0.3380567768739387,0.25563242738041314,0.33585895427940715,6.6229233732960955,5.278340538347767,0.2951555100171943,0.3264717678843495,6.881023269611332e-06
24,train,0.056689495073561,0.3365780657439829,0.2542225876792256,0.34207755455201483,6.5924080483761145,5.247400121373107,0.2997637197570262,0.3269837238534619,5.247790744757121e-06
25,train,0.056444620348743556,0.33612403975213384,0.25407099815699746,0.3460476524233249,6.568854450687613,5.234930913528306,0.3054370692517566,0.3266357474310701,3.833706610234706e-06
25,val,0.05755535967938312,0.33494490842199554,0.2520123540233339,0.30100041464825245,6.504589490589676,5.175261264232086,0.2640330044617265,0.31015199384131986,3.833706610234706e-06
26,train,0.05668760738831615,0.3364068330904018,0.25445841571557454,0.3448781297520076,6.5903537267964865,5.256755820022037,0.30278893165894394,0.32777927831276177,2.6542638677380576e-06
27,train,0.056366176539679985,0.3354515085047035,0.25333193633082435,0.34950256797751555,6.546887099302233,5.213990525012575,0.31113550109706745,0.32204965545549424,1.7223847387683003e-06
28,train,0.05671445446735395,0.3367473449639935,0.2546016760436117,0.34714341140498417,6.582511223718272,5.245032312573356,0.3090681128334476,0.3239332638245678,1.050144973065188e-06
29,train,0.05639480643256014,0.33545025474529705,0.25353074332428904,0.34616459535017663,6.561012292905885,5.227202345332963,0.30676330805863405,0.326680907678768,6.40277885928549e-07
30,train,0.05643109193782216,0.3355727364270639,0.2530741904768972,0.35767037567360493,6.536200184853244,5.198542470267275,0.3193454429841144,0.3261526835333441,5.000400641891033e-07
30,val,0.057490757533482144,0.3347592665747188,0.25302437157890767,0.3017750352532711,6.524622954632398,5.198995712015776,0.25949261853477124,0.31015199384131986,5.000400641891033e-07
30,test,,0.36826524571883396,0.2862676905867553,0.2891770922611473,7.099130482777762,5.69252661059188,0.2752561617024869,0.2676974429652609,5.000400641891033e-07
