epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
17,train,0.028053696091110643,0.23703029652400182,0.21471906113792855,0.033078299196825256,0.6580656939638209,0.5474777024830558,0.019699147861664934,0.3233488487029398,8.16921705417868e-05
18,train,0.028326704695418075,0.23853072948821688,0.21537272560376436,0.03509342341210986,0.6662235919823004,0.5506250729275898,0.020293419366119836,0.32922570024793213,7.963785673207463e-05
19,train,0.028239069758234796,0.23801525142339097,0.21478377035908788,0.032065346457128,0.6640236450656152,0.5484177742406681,0.014365586446595247,0.322900666779763,7.750367808240737e-05
20,train,0.027769243395006336,0.23636972282689067,0.21418786499821874,0.032483334371160244,0.6549374384189889,0.5455563757672256,0.018404756660443278,0.3226135785917978,7.529548422811888e-05
20,val,0.028704520983573716,0.2420821002636065,0.21609059028494026,0.03145390265778081,0.6874218054333662,0.5547243407274003,0.010487163337385197,0.3063403484530938,7.529548422811888e-05
21,train,0.02813720703125,0.23784854729064175,0.21477218188677297,0.03329756430064634,0.6628513631473094,0.5483810016669239,0.017952786196329007,0.32323730374510223,7.3019327675074e-05
22,train,0.02780965856603674,0.236364999966638,0.2142210193609498,0.0328597373833589,0.6545716992555496,0.5456619137114535,0.01968699730379908,0.32768210829109756,7.068144721017106e-05
23,train,0.027765119397962414,0.23589854453336873,0.21432412621454852,0.03328142330575701,0.6513522698713693,0.5455633786025946,0.022336761723629417,0.3265568078369708,6.828825080126027e-05
24,train,0.02774150951488598,0.235667414902254,0.21362286105588946,0.0333147454461562,0.6507174471417572,0.5436495673179089,0.022638349609098274,0.325127430562232,6.584629803334938e-05
25,train,0.028034210205078125,0.23748052344199547,0.21439282548456703,0.04083455537314351,0.6622839072080438,0.5477572445273747,0.02870690502092066,0.3222017866131422,6.336228212923719e-05
25,val,0.029005784254807692,0.2459189280629607,0.21764766053429063,0.000509081033669645,0.7492739405612323,0.5599341757051477,-0.17559053531171398,0.3063403484530938,6.336228212923719e-05
26,train,0.027525618269636825,0.2350841395624456,0.21317602257932153,0.034574186592945866,0.6486025524620734,0.5421392358801135,0.02281590395118105,0.32209872625566816,6.084301160385527e-05
27,train,0.02799585703256968,0.23679119056390852,0.21397582856910047,0.043889022413653445,0.6588306664699914,0.5465047177540857,0.03263327976650876,0.32444679354493683,5.829539160260088e-05
28,train,0.027650266080289275,0.23574095697337824,0.2135706192962375,0.04376229074106264,0.6532654610744155,0.5445072693144661,0.03471307197315865,0.32890281171814817,5.5726404974814786e-05
29,train,0.027902345399598818,0.23665775823397914,0.21416965277898922,0.039552124740293126,0.6567139336354634,0.5465468987344531,0.028314717953745627,0.32970249391085393,5.314309313427563e-05
30,train,0.027587581325221707,0.23526162085728694,0.21328525569548104,0.04325631634184912,0.6512955291021025,0.5434039822335859,0.03243977096589157,0.3228629232459777,5.0552536759174596e-05
30,val,0.028886843950320512,0.24253094601782776,0.2177840792873854,0.027858999782333083,0.682763942086982,0.5588758046262114,0.023851303228383358,0.3063403484530938,5.0552536759174596e-05
20,test,,0.22443661390867528,0.20454588542169802,0.03260618704227081,0.6000514016604801,0.5118593103786655,0.027950547466185083,0.27053467678220083,5.0552536759174596e-05
